PartType	RefDes	PartDecal	Pins	Layer	Orient.	X	Y	SMD	Glued
RESISTOR	R539	0402_MM	2	Bottom	315	9465	3335	Yes	No
RESISTOR	R540	0402_MM	2	Bottom	0	9407	3444	Yes	No
RESISTOR	R541	0402_MM	2	Bottom	0	9443.1	3592.5	Yes	No
RESISTOR	R542	0402_MM	2	Bottom	45	9523	3679	Yes	No
RESISTOR	R543	0402_MM	2	Top	0	9550	3790	Yes	No
RESISTOR	R544	0402_MM	2	Top	0	9550	3870	Yes	No
RESISTOR	R545	0402_MM	2	Top	180	9750	3870	Yes	No
RESISTOR	R546	0402_MM	2	Top	180	9750	3790	Yes	No
RESISTOR	R547	0402_MM	2	Top	0	9750	3830	Yes	No
RESISTOR	R548	0402_MM	2	Top	180	10965	4080	Yes	No
RESISTOR	R549	0402_MM	2	Top	180	10885	4040	Yes	No
RESISTOR	R550	0402_MM	2	Top	180	10965	4040	Yes	No
RESISTOR	R551	0402_MM	2	Top	315	9485	2415	Yes	No
RESISTOR	R552	0402_MM	2	Top	225	9520	2610	Yes	No
RESISTOR	R553	0402_MM	2	Top	225	9850	2400	Yes	No
RESISTOR	R554	0402_MM	2	Top	270	10244.094	2637.402	Yes	No
RESISTOR	R555	0402_MM	2	Top	90	10204.094	2637.402	Yes	No
RESISTOR	R556	0402_MM	2	Top	180	9960	2575	Yes	No
RESISTOR	R557	0402_MM	2	Bottom	315	9465	2335	Yes	No
RESISTOR	R558	0402_MM	2	Bottom	0	9407	2444	Yes	No
RESISTOR	R559	0402_MM	2	Bottom	0	9443.1	2592.5	Yes	No
RESISTOR	R560	0402_MM	2	Bottom	45	9523	2679	Yes	No
RESISTOR	R561	0402_MM	2	Top	0	9550	2790	Yes	No
RESISTOR	R562	0402_MM	2	Top	0	9550	2870	Yes	No
RESISTOR	R563	0402_MM	2	Top	180	9750	2870	Yes	No
RESISTOR	R564	0402_MM	2	Top	180	9750	2790	Yes	No
RESISTOR	R565	0402_MM	2	Top	0	9750	2830	Yes	No
RESISTOR	R566	0402_MM	2	Top	180	10965	3080	Yes	No
RESISTOR	R567	0402_MM	2	Top	180	10885	3040	Yes	No
RESISTOR	R568	0402_MM	2	Top	180	10965	3040	Yes	No
RESISTOR	R569	0402_MM	2	Top	315	9485	1415	Yes	No
RESISTOR	R570	0402_MM	2	Top	225	9520	1610	Yes	No
RESISTOR	R571	0402_MM	2	Top	225	9850	1400	Yes	No
RESISTOR	R572	0402_MM	2	Top	270	10244.094	1637.402	Yes	No
RESISTOR	R573	0402_MM	2	Top	90	10204.094	1637.402	Yes	No
RESISTOR	R574	0402_MM	2	Top	180	9960	1575	Yes	No
RESISTOR	R575	0402_MM	2	Bottom	315	9465	1335	Yes	No
RESISTOR	R576	0402_MM	2	Bottom	0	9407	1444	Yes	No
RESISTOR	R577	0402_MM	2	Bottom	0	9443.1	1592.5	Yes	No
RESISTOR	R578	0402_MM	2	Bottom	45	9523	1679	Yes	No
RESISTOR	R579	0402_MM	2	Top	0	9549.59	1790	Yes	No
RESISTOR	R580	0402_MM	2	Top	0	9549.59	1870	Yes	No
RESISTOR	R581	0402_MM	2	Top	180	9749.59	1870	Yes	No
RESISTOR	R582	0402_MM	2	Top	180	9749.59	1790	Yes	No
RESISTOR	R583	0402_MM	2	Top	0	9749.59	1830	Yes	No
RESISTOR	R584	0402_MM	2	Top	180	10965	2080	Yes	No
RESISTOR	R585	0402_MM	2	Top	180	10885	2040	Yes	No
RESISTOR	R586	0402_MM	2	Top	180	10965	2040	Yes	No
RESISTOR	R587	0402_MM	2	Top	315	9485	415	Yes	No
RESISTOR	R588	0402_MM	2	Top	225	9520	610	Yes	No
RESISTOR	R589	0402_MM	2	Top	225	9850	400	Yes	No
RESISTOR	R590	0402_MM	2	Top	270	10244.094	637.402	Yes	No
RESISTOR	R591	0402_MM	2	Top	90	10204.094	637.402	Yes	No
RESISTOR	R592	0402_MM	2	Top	180	9960	575	Yes	No
RESISTOR	R593	0402_MM	2	Bottom	315	9465	335	Yes	No
RESISTOR	R594	0402_MM	2	Bottom	0	9407	444	Yes	No
RESISTOR	R595	0402_MM	2	Bottom	0	9443.1	592.5	Yes	No
RESISTOR	R596	0402_MM	2	Bottom	45	9523	679	Yes	No
RESISTOR	R597	0402_MM	2	Top	0	9550	790	Yes	No
RESISTOR	R598	0402_MM	2	Top	0	9550	870	Yes	No
RESISTOR	R599	0402_MM	2	Top	180	9750	870	Yes	No
RESISTOR	R600	0402_MM	2	Top	180	9750	790	Yes	No
RESISTOR	R601	0402_MM	2	Top	0	9750	830	Yes	No
RESISTOR	R602	0402_MM	2	Top	180	10965	1080	Yes	No
RESISTOR	R603	0402_MM	2	Top	180	10885	1040	Yes	No
RESISTOR	R604	0402_MM	2	Top	180	10965	1040	Yes	No
RESISTOR	R605	0402_MM	2	Top	90	6890	6220	Yes	No
RESISTOR	R606	0402_MM	2	Top	90	6850	6220	Yes	No
RESISTOR	R607	0402_MM	2	Top	180	6870	6280	Yes	No
RESISTOR	R608	0402_MM	2	Top	90	7140	6350	Yes	No
RESISTOR	R609	0402_MM	2	Top	90	7100	6350	Yes	No
RESISTOR	R610	0402_MM	2	Top	180	7120	6410	Yes	No
RESISTOR	R611	0402_MM	2	Top	90	7270	6350	Yes	No
RESISTOR	R612	0402_MM	2	Top	90	7230	6350	Yes	No
RESISTOR	R613	0402_MM	2	Top	180	7250	6410	Yes	No
RESISTOR	R614	0402_MM	2	Top	90	7400	6350	Yes	No
RESISTOR	R615	0402_MM	2	Top	90	7360	6350	Yes	No
RESISTOR	R616	0402_MM	2	Top	180	7380	6410	Yes	No
RESISTOR	R617	0402_MM	2	Top	45	7545	6345	Yes	No
RESISTOR	R618	0402_MM	2	Top	45	7515	6375	Yes	No
RESISTOR	R619	0402_MM	2	Top	135	7570	6400	Yes	No
RESISTOR	R620	0402_MM	2	Top	0	7630	5990	Yes	No
RESISTOR	R621	0402_MM	2	Top	0	7630	6030	Yes	No
RESISTOR	R622	0402_MM	2	Top	90	7690	6010	Yes	No
RESISTOR	R623	0402_MM	2	Top	0	7630	5775	Yes	No
RESISTOR	R624	0402_MM	2	Top	0	7630	5815	Yes	No
RESISTOR	R625	0402_MM	2	Top	90	7690	5795	Yes	No
RESISTOR	R626	0402_MM	2	Top	315	7510	5610	Yes	No
RESISTOR	R627	0402_MM	2	Top	315	7540	5640	Yes	No
RESISTOR	R628	0402_MM	2	Top	45	7570	5580	Yes	No
RESISTOR	R629	0402_MM	2	Top	270	7360	5630	Yes	No
RESISTOR	R630	0402_MM	2	Top	270	7400	5630	Yes	No
RESISTOR	R631	0402_MM	2	Top	0	7380	5570	Yes	No
RESISTOR	R632	0402_MM	2	Top	270	7230	5630	Yes	No
RESISTOR	R633	0402_MM	2	Top	270	7270	5630	Yes	No
RESISTOR	R634	0402_MM	2	Top	0	7250	5570	Yes	No
RESISTOR	R635	0402_MM	2	Top	270	7100	5630	Yes	No
RESISTOR	R636	0402_MM	2	Top	270	7140	5630	Yes	No
RESISTOR	R637	0402_MM	2	Top	0	7120	5570	Yes	No
RESISTOR	R638	0402_MM	2	Top	270	6850	5755	Yes	No
RESISTOR	R639	0402_MM	2	Top	270	6890	5755	Yes	No
RESISTOR	R640	0402_MM	2	Top	0	6870	5700	Yes	No
RESISTOR	R641	0402_MM	2	Bottom	0	7790	7280	Yes	No
RESISTOR	R642	0402_MM	2	Bottom	0	7790	7240	Yes	No
RESISTOR	R643	0402_MM	2	Top	0	7790	7120	Yes	No
RESISTOR	R644	0402_MM	2	Top	0	7790	7000	Yes	No
RESISTOR	R645	0402_MM	2	Top	0	7790	7040	Yes	No
RESISTOR	R646	0402_MM	2	Top	0	7790	7080	Yes	No
RESISTOR	R647	0201_MMA	2	Top	90	6065.005	6640.005	Yes	No
RESISTOR	R648	0201_MMA	2	Top	90	5945.005	6640.005	Yes	No
RESISTOR	R649	0201_MMA	2	Top	90	5905.005	6640.005	Yes	No
RESISTOR	R650	0201_MMA	2	Top	90	5785	6640	Yes	No
RESISTOR	R651	0201_MMA	2	Top	90	5745.005	6640.005	Yes	No
RESISTOR	R652	0201_MMA	2	Top	90	5625.005	6640.005	Yes	No
RESISTOR	R653	0201_MMA	2	Top	270	5820	7760	Yes	No
RESISTOR	R654	0201_MMA	2	Top	270	5860	7760	Yes	No
RESISTOR	R655	0201_MMA	2	Top	270	5980	7760	Yes	No
RESISTOR	R656	0201_MMA	2	Top	270	6020	7760	Yes	No
RESISTOR	R657	0201_MMA	2	Top	270	6140	7760	Yes	No
RESISTOR	R658	0201_MMA	2	Top	270	6220	7760	Yes	No
RESISTOR	R659	0201_MMA	2	Top	270	6300	7760	Yes	No
RESISTOR	R660	0201_MMA	2	Top	270	6380	7760	Yes	No
RESISTOR	R661	0201_MMA	2	Top	270	6460	7760	Yes	No
RESISTOR	R662	0201_MMA	2	Top	180	6560	7700	Yes	No
RESISTOR	R663	0201_MMA	2	Top	180	6560	7620	Yes	No
RESISTOR	R664	0201_MMA	2	Top	180	6560	7540	Yes	No
RESISTOR	R665	0201_MMA	2	Top	180	6560.005	6790.005	Yes	No
RESISTOR	R666	0201_MMA	2	Top	90	6425.005	6640.005	Yes	No
RESISTOR	R667	0201_MMA	2	Top	90	6385.005	6640.005	Yes	No
RESISTOR	R668	0201_MMA	2	Top	90	6265.005	6640.005	Yes	No
RESISTOR	R669	0201_MMA	2	Top	90	6225.005	6640.005	Yes	No
RESISTOR	R670	0201_MMA	2	Top	90	6145.005	6640.005	Yes	No
RESISTOR	R671	0402_MM	2	Top	180	5630	1300	Yes	No
RESISTOR	R672	0402_MM	2	Top	180	5630	1340	Yes	No
RESISTOR	R673	0402_MM	2	Top	180	5630	1380	Yes	No
RESISTOR	R674	0402_MM	2	Top	180	5630	1420	Yes	No
RESISTOR	R675	0402_MM	2	Top	180	5630	1460	Yes	No
RESISTOR	R676	0402_MM	2	Top	180	5630	1500	Yes	No
RESISTOR	R677	0402_MM	2	Bottom	180	510	3320	Yes	No
RESISTOR	R678	0402_MM	2	Top	0	1910	370	Yes	No
RESISTOR	R679	0402_MM	2	Top	180	1910	410	Yes	No
RESISTOR	R680	0402_MM	2	Bottom	0	2350	440	Yes	No
RESISTOR	R681	0402_MM	2	Bottom	180	2350	480	Yes	No
RESISTOR	R682	0402_MM	2	Top	0	1910	1370	Yes	No
RESISTOR	R683	0402_MM	2	Top	180	1910	1410	Yes	No
RESISTOR	R684	0402_MM	2	Bottom	0	2350	1440	Yes	No
RESISTOR	R685	0402_MM	2	Bottom	180	2350	1480	Yes	No
RESISTOR	R686	0402_MM	2	Top	0	1910	2370	Yes	No
RESISTOR	R687	0402_MM	2	Top	180	1910	2410	Yes	No
RESISTOR	R688	0402_MM	2	Bottom	0	2350	2440	Yes	No
RESISTOR	R689	0402_MM	2	Bottom	180	2350	2480	Yes	No
RESISTOR	R690	0402_MM	2	Top	0	1910	3370	Yes	No
RESISTOR	R691	0402_MM	2	Top	180	1910	3410	Yes	No
RESISTOR	R692	0402_MM	2	Bottom	0	2350	3440	Yes	No
RESISTOR	R693	0402_MM	2	Bottom	180	2350	3480	Yes	No
RESISTOR	R694	0402_MM	2	Bottom	0	470	1100	Yes	No
RESISTOR	R695	0402_MM	2	Top	180	572	2073	Yes	No
RESISTOR	R696	0402_MM	2	Top	180	486	2073	Yes	No
RESISTOR	R697	0201_MMA	2	Top	270	6025.005	6640.005	Yes	No
RESISTOR	R698	0201_MMA	2	Top	270	5985.005	6640.005	Yes	No
RESISTOR	R699	0201_MMA	2	Top	270	5865.005	6640.005	Yes	No
RESISTOR	R700	0201_MMA	2	Top	270	5825.005	6640.005	Yes	No
RESISTOR	R701	0201_MMA	2	Top	270	5705.005	6640.005	Yes	No
RESISTOR	R702	0201_MMA	2	Top	270	5665	6640	Yes	No
RESISTOR	R703	0201_MMA	2	Top	90	5780	7760	Yes	No
RESISTOR	R704	0201_MMA	2	Top	90	5900	7760	Yes	No
RESISTOR	R705	0201_MMA	2	Top	90	5940	7760	Yes	No
RESISTOR	R706	0201_MMA	2	Top	90	6060	7760	Yes	No
RESISTOR	R707	0201_MMA	2	Top	90	6100	7760	Yes	No
RESISTOR	R708	0201_MMA	2	Top	90	6180	7760	Yes	No
RESISTOR	R709	0201_MMA	2	Top	90	6260	7760	Yes	No
RESISTOR	R710	0201_MMA	2	Top	90	6340	7760	Yes	No
RESISTOR	R711	0201_MMA	2	Top	90	6420	7760	Yes	No
RESISTOR	R712	0201_MMA	2	Top	0	6560	7740	Yes	No
RESISTOR	R713	0201_MMA	2	Top	0	6560	7660	Yes	No
RESISTOR	R714	0201_MMA	2	Top	0	6560	7580	Yes	No
RESISTOR	R715	0201_MMA	2	Top	0	6560.005	6750.005	Yes	No
RESISTOR	R716	0201_MMA	2	Top	270	6465.005	6640.005	Yes	No
RESISTOR	R717	0201_MMA	2	Top	270	6345.005	6640.005	Yes	No
RESISTOR	R718	0201_MMA	2	Top	270	6305.005	6640.005	Yes	No
RESISTOR	R719	0201_MMA	2	Top	270	6185.005	6640.005	Yes	No
RESISTOR	R720	0201_MMA	2	Top	270	6105.005	6640.005	Yes	No
RESISTOR	R721	0402_MM	2	Bottom	180	2690	360	Yes	No
RESISTOR	R722	0402_MM	2	Bottom	180	2690	1360	Yes	No
RESISTOR	R723	0402_MM	2	Top	90	6361	11680	Yes	No
RESISTOR	R724	0402_MM	2	Top	180	6460	11460	Yes	No
RESISTOR	R725	0402_MM	2	Top	180	6380	11460	Yes	No
RESISTOR	R726	0402_MM	2	Top	180	6381	11380	Yes	No
RESISTOR	R727	0402_MM	2	Top	180	6380	11340	Yes	No
RESISTOR	R728	0402_MM	2	Top	0	7085	10355	Yes	No
RESISTOR	R729	0402_MM	2	Top	180	7085	10395	Yes	No
RESISTOR	R730	0402_MM	2	Bottom	180	6540	10245	Yes	No
RESISTOR	R731	0402_MM	2	Top	90	6160	10205	Yes	No
RESISTOR	R732	0402_MM	2	Bottom	180	6540	10165	Yes	No
RESISTOR	R733	0402_MM	2	Bottom	180	310	5390	Yes	No
RESISTOR	R734	0402_MM	2	Bottom	0	470	5100	Yes	No
RESISTOR	R735	0402_MM	2	Bottom	180	510	7320	Yes	No
RESISTOR	R736	0402_MM	2	Bottom	180	510	11320	Yes	No
RESISTOR	R737	0402_MM	2	Bottom	0	11490	8930	Yes	No
RESISTOR	R738	0402_MM	2	Bottom	0	11490	4930	Yes	No
RESISTOR	R739	0402_MM	2	Bottom	0	11490	930	Yes	No
RESISTOR	R740	0402_MM	2	Bottom	180	310	9390	Yes	No
RESISTOR	R741	0402_MM	2	Bottom	0	470	9100	Yes	No
RESISTOR	R742	0402_MM	2	Bottom	0	11690	10860	Yes	No
RESISTOR	R743	0402_MM	2	Bottom	180	11530	11150	Yes	No
RESISTOR	R744	0402_MM	2	Bottom	0	11690	6860	Yes	No
RESISTOR	R745	0402_MM	2	Bottom	180	11530	7150	Yes	No
RESISTOR	R746	0402_MM	2	Bottom	0	11690	2860	Yes	No
RESISTOR	R747	0402_MM	2	Bottom	180	11530	3150	Yes	No
RESISTOR	R748	0402_MM	2	Top	0	1910	4370	Yes	No
RESISTOR	R749	0402_MM	2	Top	180	1910	4410	Yes	No
RESISTOR	R750	0402_MM	2	Bottom	0	2350	4440	Yes	No
RESISTOR	R751	0402_MM	2	Bottom	180	2350	4480	Yes	No
RESISTOR	R752	0402_MM	2	Bottom	180	2690	4360	Yes	No
RESISTOR	R753	0402_MM	2	Top	0	1910	5370	Yes	No
RESISTOR	R754	0402_MM	2	Top	180	1910	5410	Yes	No
RESISTOR	R755	0402_MM	2	Bottom	0	2350	5440	Yes	No
RESISTOR	R756	0402_MM	2	Bottom	180	2350	5480	Yes	No
RESISTOR	R757	0402_MM	2	Bottom	180	2690	5360	Yes	No
RESISTOR	R758	0402_MM	2	Top	0	1910	6370	Yes	No
RESISTOR	R759	0402_MM	2	Top	180	1910	6410	Yes	No
RESISTOR	R760	0402_MM	2	Bottom	0	2350	6440	Yes	No
RESISTOR	R761	0402_MM	2	Bottom	180	2350	6480	Yes	No
RESISTOR	R762	0402_MM	2	Bottom	180	2690	6360	Yes	No
RESISTOR	R763	0402_MM	2	Top	0	1910	7370	Yes	No
RESISTOR	R764	0402_MM	2	Top	180	1910	7410	Yes	No
RESISTOR	R765	0402_MM	2	Bottom	0	2350	7440	Yes	No
RESISTOR	R766	0402_MM	2	Bottom	180	2350	7480	Yes	No
RESISTOR	R767	0402_MM	2	Bottom	180	2690	7360	Yes	No
RESISTOR	R768	0402_MM	2	Top	0	1910	8370	Yes	No
RESISTOR	R769	0402_MM	2	Top	180	1910	8410	Yes	No
RESISTOR	R770	0402_MM	2	Bottom	0	2350	8440	Yes	No
RESISTOR	R771	0402_MM	2	Bottom	180	2350	8480	Yes	No
RESISTOR	R772	0402_MM	2	Bottom	180	2690	8360	Yes	No
RESISTOR	R773	0402_MM	2	Bottom	180	2690	2360	Yes	No
RESISTOR	R774	0402_MM	2	Bottom	180	2690	3360	Yes	No
RESISTOR	R775	0402_MM	2	Top	0	1910	9370	Yes	No
RESISTOR	R776	0402_MM	2	Top	180	1910	9410	Yes	No
RESISTOR	R777	0402_MM	2	Bottom	0	2350	9440	Yes	No
RESISTOR	R778	0402_MM	2	Bottom	180	2350	9480	Yes	No
RESISTOR	R779	0402_MM	2	Bottom	180	2690	9360	Yes	No
RESISTOR	R780	0402_MM	2	Top	0	1910	10370	Yes	No
RESISTOR	R781	0402_MM	2	Top	180	1910	10410	Yes	No
RESISTOR	R782	0402_MM	2	Bottom	0	2350	10440	Yes	No
RESISTOR	R783	0402_MM	2	Bottom	180	2350	10480	Yes	No
RESISTOR	R784	0402_MM	2	Bottom	180	2690	10360	Yes	No
RESISTOR	R785	0402_MM	2	Top	0	1910	11370	Yes	No
RESISTOR	R786	0402_MM	2	Top	180	1910	11410	Yes	No
RESISTOR	R787	0402_MM	2	Bottom	0	2350	11440	Yes	No
RESISTOR	R788	0402_MM	2	Bottom	180	2350	11480	Yes	No
RESISTOR	R789	0402_MM	2	Bottom	180	2690	11360	Yes	No
RESISTOR	R790	0402_MM	2	Top	180	10090	11880	Yes	No
RESISTOR	R791	0402_MM	2	Top	0	10090	11840	Yes	No
RESISTOR	R792	0402_MM	2	Bottom	180	9650	11810	Yes	No
RESISTOR	R793	0402_MM	2	Bottom	0	9650	11770	Yes	No
RESISTOR	R794	0402_MM	2	Bottom	0	9310	11890	Yes	No
RESISTOR	R795	0402_MM	2	Top	180	10090	10880	Yes	No
RESISTOR	R796	0402_MM	2	Top	0	10090	10840	Yes	No
RESISTOR	R797	0402_MM	2	Bottom	180	9650	10810	Yes	No
RESISTOR	R798	0402_MM	2	Bottom	0	9650	10770	Yes	No
RESISTOR	R799	0402_MM	2	Bottom	0	9310	10890	Yes	No
RESISTOR	R800	0402_MM	2	Top	180	10090	9880	Yes	No
RESISTOR	R801	0402_MM	2	Top	0	10090	9840	Yes	No
RESISTOR	R802	0402_MM	2	Bottom	180	9650	9810	Yes	No
RESISTOR	R803	0402_MM	2	Bottom	0	9650	9770	Yes	No
RESISTOR	R804	0402_MM	2	Bottom	0	9310	9890	Yes	No
RESISTOR	R805	0402_MM	2	Top	180	10090	8880	Yes	No
RESISTOR	R806	0402_MM	2	Top	0	10090	8840	Yes	No
RESISTOR	R807	0402_MM	2	Bottom	180	9650	8810	Yes	No
RESISTOR	R808	0402_MM	2	Bottom	0	9650	8770	Yes	No
RESISTOR	R809	0402_MM	2	Bottom	0	9310	8890	Yes	No
RESISTOR	R810	0402_MM	2	Top	180	10090	7880	Yes	No
RESISTOR	R811	0402_MM	2	Top	0	10090	7840	Yes	No
RESISTOR	R812	0402_MM	2	Bottom	180	9650	7810	Yes	No
RESISTOR	R813	0402_MM	2	Bottom	0	9650	7770	Yes	No
RESISTOR	R814	0402_MM	2	Bottom	0	9310	7890	Yes	No
RESISTOR	R815	0402_MM	2	Top	180	10090	6880	Yes	No
RESISTOR	R816	0402_MM	2	Top	0	10090	6840	Yes	No
RESISTOR	R817	0402_MM	2	Bottom	180	9650	6810	Yes	No
RESISTOR	R818	0402_MM	2	Bottom	0	9650	6770	Yes	No
RESISTOR	R819	0402_MM	2	Bottom	0	9310	6890	Yes	No
RESISTOR	R820	0402_MM	2	Top	180	10090	5880	Yes	No
RESISTOR	R821	0402_MM	2	Top	0	10090	5840	Yes	No
RESISTOR	R822	0402_MM	2	Bottom	180	9650	5810	Yes	No
RESISTOR	R823	0402_MM	2	Bottom	0	9650	5770	Yes	No
RESISTOR	R824	0402_MM	2	Bottom	0	9310	5890	Yes	No
RESISTOR	R825	0402_MM	2	Top	180	10090	4880	Yes	No
RESISTOR	R826	0402_MM	2	Top	0	10090	4840	Yes	No
RESISTOR	R827	0402_MM	2	Bottom	180	9650	4810	Yes	No
RESISTOR	R828	0402_MM	2	Bottom	0	9650	4770	Yes	No
RESISTOR	R829	0402_MM	2	Bottom	0	9310	4890	Yes	No
RESISTOR	R830	0402_MM	2	Top	180	10090	3880	Yes	No
RESISTOR	R831	0402_MM	2	Top	0	10090	3840	Yes	No
RESISTOR	R832	0402_MM	2	Bottom	180	9650	3810	Yes	No
RESISTOR	R833	0402_MM	2	Bottom	0	9650	3770	Yes	No
RESISTOR	R834	0402_MM	2	Bottom	0	9310	3890	Yes	No
RESISTOR	R835	0402_MM	2	Top	180	10090	2880	Yes	No
RESISTOR	R836	0402_MM	2	Top	0	10090	2840	Yes	No
RESISTOR	R837	0402_MM	2	Bottom	180	9650	2810	Yes	No
RESISTOR	R838	0402_MM	2	Bottom	0	9650	2770	Yes	No
RESISTOR	R839	0402_MM	2	Bottom	0	9310	2890	Yes	No
RESISTOR	R840	0402_MM	2	Top	180	10090	1880	Yes	No
RESISTOR	R841	0402_MM	2	Top	0	10090	1840	Yes	No
RESISTOR	R842	0402_MM	2	Bottom	180	9650	1810	Yes	No
RESISTOR	R843	0402_MM	2	Bottom	0	9650	1770	Yes	No
RESISTOR	R844	0402_MM	2	Bottom	0	9310	1890	Yes	No
RESISTOR	R845	0402_MM	2	Top	180	10090	880	Yes	No
RESISTOR	R846	0402_MM	2	Top	0	10090	840	Yes	No
RESISTOR	R847	0402_MM	2	Bottom	180	9650	810	Yes	No
RESISTOR	R848	0402_MM	2	Bottom	0	9650	770	Yes	No
RESISTOR	R849	0402_MM	2	Bottom	0	9310	890	Yes	No
RESISTOR	R850	0402_MM	2	Bottom	180	6540	10205	Yes	No
RESISTOR	R851	0402_MM	2	Top	90	6160	10660	Yes	No
RESISTOR	R852	0402_MM	2	Top	90	6450	10070	Yes	No
RESISTOR	R853	0402_MM	2	Top	90	6410	10070	Yes	No
RESISTOR	R854	0402_MM	2	Bottom	0	5797	7296	Yes	No
RESISTOR	R855	0402_MM	2	Bottom	0	5702	7377	Yes	No
RESISTOR	R856	0402_MM	2	Bottom	90	5625	7496	Yes	No
RESISTOR	R857	0402_MM	2	Bottom	90	5782.5	7417	Yes	No
RESISTOR	R858	0402_MM	2	Top	90	5420	7120	Yes	No
RESISTOR	R859	0402_MM	2	Top	270	5944	12137	Yes	No
RESISTOR	R860	0402_MM	2	Bottom	180	5322	7398	Yes	No
RESISTOR	R861	0402_MM	2	Bottom	180	5322	7438	Yes	No
RESISTOR	R862	0402_MM	2	Bottom	180	5322	7318	Yes	No
RESISTOR	R863	0402_MM	2	Bottom	180	5322	7358	Yes	No
RESISTOR	R864	0402_MM	2	Bottom	270	6520	7480	Yes	No
RESISTOR	R865	0402_MM	2	Bottom	90	6560	7480	Yes	No
RESISTOR	R866	0402_MM	2	Bottom	180	6630	7500	Yes	No
RESISTOR	R867	0402_MM	2	Bottom	180	6590	10630	Yes	No
RESISTOR	R868	0201_MMA	2	Bottom	0	6485	7140	Yes	No
RESISTOR	R869	0402_MM	2	Bottom	180	6660	7060	Yes	No
RESISTOR	R870	0402_MM	2	Top	270	11670	7830	Yes	No
RESISTOR	R871	0402_MM	2	Top	180	572	6073	Yes	No
RESISTOR	R872	0402_MM	2	Top	180	486	6073	Yes	No
RESISTOR	R873	0402_MM	2	Top	180	572	10073	Yes	No
RESISTOR	R874	0402_MM	2	Top	180	486	10073	Yes	No
RESISTOR	R875	0402_MM	2	Top	180	11490	6180	Yes	No
RESISTOR	R876	0402_MM	2	Top	180	11420	6180	Yes	No
RESISTOR	R877	0402_MM	2	Top	180	11490	2180	Yes	No
RESISTOR	R878	0402_MM	2	Top	180	11420	2180	Yes	No
RESISTOR	R879	0402_MM	2	Top	180	11493	10180	Yes	No
RESISTOR	R880	0402_MM	2	Top	180	11424	10180	Yes	No
RESISTOR	R881	0402_MM	2	Bottom	180	6590	10590	Yes	No
RESISTOR	R882	0402_MM	2	Top	270	5350	6040	Yes	No
RESISTOR	R883	0402_MM	2	Top	270	7060	6350	Yes	No
RESISTOR	R884	0402_MM	2	Bottom	180	6310	10740	Yes	No
RESISTOR	R885	0402_MM	2	Bottom	0	6430	10770	Yes	No
RESISTOR	R886	0402_MM	2	Bottom	90	5060	10500	Yes	No
RESISTOR	R887	0402_MM	2	Top	270	7100	11690	Yes	No
RESISTOR	R888	0402_MM	2	Top	270	7090	10900	Yes	No
SKY13380-350LF	S1	QFN50P300X300X60-16N	17	Top	90	6170	1740	Yes	No
SKYA21003	S1A	QFN5-2X2-12-EP	13	Top	90	1010	790	Yes	No
SKYA21003	S1B	QFN5-2X2-12-EP	13	Top	90	1010	1790	Yes	No
SKYA21003	S1C	QFN5-2X2-12-EP	13	Top	90	1010	2790	Yes	No
SKYA21003	S1D	QFN5-2X2-12-EP	13	Top	90	1010	3790	Yes	No
SKYA21003	S1E	QFN5-2X2-12-EP	13	Top	90	1010	4790	Yes	No
SKYA21003	S1F	QFN5-2X2-12-EP	13	Top	90	1010	5790	Yes	No
SKYA21003	S1G	QFN5-2X2-12-EP	13	Top	90	1010	6790	Yes	No
SKYA21003	S1H	QFN5-2X2-12-EP	13	Top	90	1010	7790	Yes	No
SKYA21003	S1I	QFN5-2X2-12-EP	13	Top	90	1010	8790	Yes	No
SKYA21003	S1J	QFN5-2X2-12-EP	13	Top	90	1010	9790	Yes	No
SKYA21003	S1K	QFN5-2X2-12-EP	13	Top	90	1010	10790	Yes	No
SKYA21003	S1L	QFN5-2X2-12-EP	13	Top	90	1010	11790	Yes	No
SKYA21003	S1M	QFN5-2X2-12-EP	13	Top	270	10990	11460	Yes	No
SKYA21003	S1N	QFN5-2X2-12-EP	13	Top	270	10990	10460	Yes	No
SKYA21003	S1O	QFN5-2X2-12-EP	13	Top	270	10990	9460	Yes	No
SKYA21003	S1P	QFN5-2X2-12-EP	13	Top	270	10990	8460	Yes	No
SKYA21003	S1Q	QFN5-2X2-12-EP	13	Top	270	10990	7460	Yes	No
SKYA21003	S1R	QFN5-2X2-12-EP	13	Top	270	10990	6460	Yes	No
SKYA21003	S1S	QFN5-2X2-12-EP	13	Top	270	10990	5460	Yes	No
SKYA21003	S1T	QFN5-2X2-12-EP	13	Top	270	10990	4460	Yes	No
SKYA21003	S1U	QFN5-2X2-12-EP	13	Top	270	10990	3460	Yes	No
SKYA21003	S1V	QFN5-2X2-12-EP	13	Top	270	10990	2460	Yes	No
SKYA21003	S1W	QFN5-2X2-12-EP	13	Top	270	10990	1460	Yes	No
SKYA21003	S1X	QFN5-2X2-12-EP	13	Top	270	10990	460	Yes	No
SKY13380-350LF	S2	QFN50P300X300X60-16N	17	Top	270	6170	1250	Yes	No
MASW-007935	S3	SOT-23-6	6	Top	180	6140	990	Yes	No
2182LPSTF	S4	2182LPSTF	4	Top	0	845	1315	Yes	No
2182LPSTF	S5	2182LPSTF	4	Top	0	845	5315	Yes	No
2182LPSTF	S6	2182LPSTF	4	Top	0	845	9315	Yes	No
